2019-05-08 14:05:38:112[restartedMain]INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver-Detected @ExceptionHandler methods in exceptionController
2019-05-08 14:05:38:581[restartedMain]INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer-LiveReload server is running on port 35729
2019-05-08 14:05:38:606[restartedMain]INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Registering beans for JMX exposure on startup
2019-05-08 14:05:38:607[restartedMain]INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Bean with name 'dataSource' has been autodetected for JMX exposure
2019-05-08 14:05:38:612[restartedMain]INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter-Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2019-05-08 14:05:38:622[restartedMain]INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8081"]
2019-05-08 14:05:38:633[restartedMain]INFO  org.apache.tomcat.util.net.NioSelectorPool-Using a shared selector for servlet write/read
2019-05-08 14:05:38:651[restartedMain]INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port(s): 8081 (http) with context path ''
2019-05-08 14:05:38:654[restartedMain]INFO  com.sarnath.sshop.Application-Started Application in 3.787 seconds (JVM running for 4.477)
2019-05-08 14:05:41:679[http-nio-8081-exec-1]INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-05-08 14:05:41:679[http-nio-8081-exec-1]INFO  org.springframework.web.servlet.DispatcherServlet-FrameworkServlet 'dispatcherServlet': initialization started
2019-05-08 14:05:41:697[http-nio-8081-exec-1]INFO  org.springframework.web.servlet.DispatcherServlet-FrameworkServlet 'dispatcherServlet': initialization completed in 18 ms
2019-16-08 14:16:25:987[restartedMain]INFO  com.sarnath.sshop.Application-Starting Application on PC201507241719 with PID 17220 (D:\Documents\GitHub\springboot\springboot-shop\target\classes started by Administrator in D:\Documents\GitHub\springboot)
2019-16-08 14:16:25:989[restartedMain]INFO  com.sarnath.sshop.Application-No active profile set, falling back to default profiles: default
2019-16-08 14:16:26:043[restartedMain]INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext-Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@14eabcb7: startup date [Mon Apr 08 14:16:26 CST 2019]; root of context hierarchy
2019-16-08 14:16:26:887[restartedMain]INFO  o.s.d.r.config.RepositoryConfigurationDelegate-Multiple Spring Data modules found, entering strict repository configuration mode!
2019-16-08 14:16:27:110[restartedMain]INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor-JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-16-08 14:16:27:182[restartedMain]INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker-Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$1b31cc8b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-16-08 14:16:27:954[restartedMain]INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port(s): 8081 (http)
2019-16-08 14:16:27:965[restartedMain]INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8081"]
2019-16-08 14:16:27:973[restartedMain]INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2019-16-08 14:16:27:973[restartedMain]INFO  org.apache.catalina.core.StandardEngine-Starting Servlet Engine: Apache Tomcat/8.5.32
2019-16-08 14:16:27:976[localhost-startStop-1]INFO  org.apache.catalina.core.AprLifecycleListener-The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_144\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\Program Files\Java\jdk1.8.0_144\bin;C:\Program Files\Java\jdk1.8.0_144\jre\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\MySQL\MySQL Server 5.5\bin;C:\Users\Administrator\Desktop\New folder (2)\apache-tomcat-6.0.16\lib;C:\Users\Administrator\Desktop\New folder (2)\apache-tomcat-6.0.16\bin;E:\SQLServer X86\100\Tools\Binn\;E:\SQL Server 2008\100\Tools\Binn\;E:\SQL Server 2008\100\DTS\Binn\;E:\SQLServer X86\100\Tools\Binn\VSShell\Common7\IDE\;E:\SQLServer X86\100\DTS\Binn\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\MySQL\MySQL Server 5.5\bin;C:\Program Files\VisualSVN Server\bin;C:\Program Files\TortoiseSVN\bin;C:\Program Files\TortoiseGit\bin;C:\Program Files\Git\cmd;D:\Redis\;C:\Users\Administrator\AppData\Local\GitHubDesktop\bin;.]
2019-16-08 14:16:28:066[localhost-startStop-1]INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2019-16-08 14:16:28:066[localhost-startStop-1]INFO  org.springframework.web.context.ContextLoader-Root WebApplicationContext: initialization completed in 2023 ms
2019-16-08 14:16:28:124[localhost-startStop-1]INFO  o.s.boot.web.servlet.ServletRegistrationBean-Servlet dispatcherServlet mapped to [/]
2019-16-08 14:16:28:127[localhost-startStop-1]INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'characterEncodingFilter' to: [/*]
2019-16-08 14:16:28:127[localhost-startStop-1]INFO  o.s.boot.web.servlet.FilterRegistrationBean-Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
